"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.967780150E0,2.814999819E-1,-3.949999809E-2,1.221999973E-1,3.094112619E-1
2.977706713E0,4.726999998E-1,2.184000015E-1,-2.851999998E-1,5.937026953E-1
2.987633275E0,6.958999634E-1,3.969999850E-1,2.569999918E-2,8.015898185E-1
2.997559838E0,7.726999521E-1,3.497000039E-1,5.350000039E-2,8.498338419E-1
3.007486400E0,6.482999921E-1,3.016999960E-1,5.036000013E-1,8.746020402E-1
3.017412963E0,3.834999800E-1,2.624000013E-1,-2.217999995E-1,5.148992475E-1
3.027339525E0,1.018999964E-1,2.228000015E-1,-5.253999829E-1,5.797142330E-1
3.037264525E0,-1.199999973E-1,1.447999924E-1,-5.577999949E-1,5.886491922E-1
3.047191088E0,-2.448999882E-1,6.780000031E-2,-1.225999966E-1,2.821411055E-1
3.057117650E0,1.768999994E-1,1.286000013E-1,7.527999878E-1,7.839256290E-1
3.067044213E0,2.671999931E-1,2.565000057E-1,3.583000004E-1,5.153319120E-1
3.076970775E0,2.203999907E-1,3.826999962E-1,2.146999985E-1,4.910514559E-1
3.086897338E0,2.630999982E-1,3.123999834E-1,-4.529999942E-2,4.109348472E-1
3.096822338E0,3.080999851E-1,3.003000021E-1,-1.079999954E-1,4.435872982E-1
3.106748900E0,2.775999904E-1,3.272999823E-1,-9.309999645E-2,4.391521859E-1
3.116675463E0,1.222999990E-1,1.973999888E-1,-1.671999991E-1,2.861466146E-1
3.126602025E0,7.699999958E-3,1.361999959E-1,-1.634999961E-1,2.129365577E-1
3.136528588E0,-4.559999704E-2,1.620000042E-2,-4.159999788E-1,4.188051839E-1
3.146455150E0,-2.309999987E-2,6.419999897E-2,-1.420999914E-1,1.576313973E-1
3.156381713E0,2.219999954E-2,9.369999915E-2,-3.734999895E-1,3.857133288E-1
3.166308275E0,-6.030000001E-2,9.329999983E-2,-2.206999958E-1,2.470819056E-1
3.176233275E0,-9.959999472E-2,5.399999768E-2,-2.334999889E-1,2.595349755E-1
3.186159838E0,-5.849999934E-2,1.132999957E-1,-1.215000004E-1,1.761288989E-1
3.196086400E0,-8.299999870E-3,1.436000019E-1,4.809999838E-2,1.516689170E-1
3.206011400E0,-1.158999950E-1,2.127999961E-1,2.685000002E-1,3.616751268E-1
3.215937963E0,-2.339999974E-1,5.579999834E-2,1.873999983E-1,3.049399907E-1
3.225864525E0,-3.447999954E-1,-5.260000005E-2,8.999999845E-4,3.487902046E-1
3.235791088E0,-3.209999800E-1,-4.360000044E-2,-1.345999986E-1,3.507978147E-1
3.245717650E0,-1.632999927E-1,7.360000163E-2,7.220000029E-2,1.931235042E-1
3.255644213E0,-2.659999952E-2,2.008000016E-1,7.329999655E-2,2.154091226E-1
3.265569213E0,8.969999850E-2,2.494999915E-1,-1.504999995E-1,3.048714243E-1
3.275495775E0,1.965999901E-1,1.512999982E-1,-1.400000006E-1,2.848565353E-1
3.285422338E0,8.850000054E-2,1.709999889E-1,2.649999969E-2,1.943591940E-1
3.295348900E0,1.965999901E-1,2.201000005E-1,1.928000003E-1,3.525158244E-1
3.305275463E0,-1.709999889E-2,6.279999763E-2,-2.081999928E-1,2.181363946E-1
3.315202025E0,-8.399999887E-2,5.260000005E-2,-3.251999915E-1,3.399673429E-1
3.325128588E0,2.299999893E-1,1.902000010E-1,-1.301999986E-1,3.256195250E-1
3.335055150E0,2.410999984E-1,2.201000005E-1,-1.480000000E-2,3.267908497E-1
3.344980150E0,1.752000004E-1,2.793999910E-1,-9.579999745E-2,3.434196189E-1
3.354906713E0,2.084999979E-1,2.211999893E-1,-8.909999579E-2,3.167656762E-1
3.364833275E0,1.548999995E-1,1.532000005E-1,-2.439999953E-2,2.192250213E-1
3.374759838E0,3.299999982E-2,1.341999918E-1,-3.839999810E-2,1.434336001E-1
3.384684838E0,-7.840000093E-2,7.599999756E-2,-3.000000026E-3,1.092316794E-1
3.394611400E0,-1.508999914E-1,6.669999659E-2,8.119999617E-2,1.838834857E-1
3.404537963E0,-4.910000041E-2,8.679999411E-2,7.849999517E-2,1.269145313E-1
3.414464525E0,2.259999886E-2,9.690000117E-2,9.609999508E-2,1.383314109E-1
3.424391088E0,7.440000027E-2,1.166999936E-1,5.559999868E-2,1.491496175E-1
3.434317650E0,1.066999957E-1,1.458999962E-1,6.199999712E-3,1.808594425E-1
3.444244213E0,1.394999921E-1,1.849000007E-1,-6.250000000E-2,2.399052064E-1
3.454170775E0,1.251000017E-1,2.236999869E-1,-5.269999802E-2,2.616657875E-1
3.464095775E0,1.106999964E-1,1.939999908E-1,-9.259999543E-2,2.417958742E-1
3.474022338E0,7.869999856E-2,1.154999956E-1,-5.539999902E-2,1.503432694E-1
3.483948900E0,2.699999884E-2,1.254999936E-1,-6.769999862E-2,1.451293841E-1
3.493875463E0,-6.459999830E-2,8.639999479E-2,1.799999923E-2,1.093714718E-1
3.503802025E0,-6.740000099E-2,1.159999967E-1,7.429999858E-2,1.533598681E-1
3.513728588E0,-8.919999748E-2,1.360999942E-1,-1.841999888E-1,2.457834084E-1
3.523653588E0,-6.539999694E-2,9.679999948E-2,-8.899999782E-3,1.171606141E-1
3.533580150E0,-1.319999993E-2,1.261999905E-1,2.960000001E-2,1.302951941E-1
3.543506713E0,-5.020000041E-2,1.259000003E-1,-9.200000204E-3,1.358509850E-1
3.553433275E0,-3.849999979E-2,1.353999972E-1,-1.840000041E-2,1.419646761E-1
3.563359838E0,6.039999798E-2,1.546999961E-1,-3.729999810E-2,1.702102770E-1
3.573286400E0,7.099999487E-2,1.348000020E-1,-4.629999772E-2,1.592348253E-1
3.583212963E0,4.289999977E-2,1.444000006E-1,-6.539999694E-2,1.642221963E-1
3.593137963E0,1.499999966E-2,1.149000004E-1,-9.489999712E-2,1.497765654E-1
3.603064525E0,1.620000042E-2,1.539999992E-1,-6.560000032E-2,1.681719352E-1
3.612991088E0,5.659999698E-2,1.736999899E-1,-5.629999936E-2,1.911672987E-1
3.622917650E0,8.799999952E-3,1.149999946E-1,-4.739999771E-2,1.246964256E-1
3.632844213E0,5.879999697E-2,1.153999940E-1,1.950000040E-2,1.309765180E-1
3.642770775E0,1.185999960E-1,1.550000012E-1,-3.079999983E-2,1.975844108E-1
3.652697338E0,1.004999951E-1,1.256999969E-1,-2.399999881E-3,1.609549572E-1
3.662622338E0,8.299999684E-2,1.160999984E-1,-1.349999942E-2,1.433543131E-1
3.672548900E0,7.559999824E-2,1.162000000E-1,-4.600000102E-3,1.387045772E-1
3.682475463E0,-9.999999776E-3,8.689999580E-2,2.369999886E-2,9.062725425E-2
3.692402025E0,1.599999960E-3,9.669999778E-2,3.599999938E-3,9.678021270E-2
3.702328588E0,1.289999951E-2,9.669999778E-2,-4.569999874E-2,1.077301696E-1
3.712255150E0,6.300000101E-2,1.260000020E-1,-6.520000100E-2,1.552289946E-1
3.722181713E0,5.419999734E-2,1.259000003E-1,-7.499999553E-2,1.562480372E-1
3.732106713E0,6.509999931E-2,1.259000003E-1,-1.048999950E-1,1.763315881E-1
3.742033275E0,7.580000162E-2,1.457999945E-1,-1.450999975E-1,2.192197252E-1
3.751959838E0,1.829999872E-2,1.167999953E-1,-7.829999924E-2,1.418027459E-1
3.761886400E0,4.919999838E-2,1.662999988E-1,-4.129999876E-2,1.782751226E-1
3.771812963E0,9.030000120E-2,1.767999977E-1,-5.370000005E-2,2.056599606E-1
3.781739525E0,1.999000013E-1,1.870999932E-1,-1.052000001E-1,2.933146058E-1
3.791664525E0,1.833999902E-1,1.683000028E-1,-9.879999608E-2,2.678094221E-1
3.801591088E0,3.049999848E-2,9.070000052E-2,-9.290000051E-2,1.333684749E-1
3.811517650E0,-2.379999869E-2,6.219999865E-2,-6.769999862E-2,9.496614966E-2
3.821444213E0,-3.879999742E-2,1.123999953E-1,-1.409999933E-2,1.197414245E-1
3.831370775E0,-4.490000010E-2,6.469999999E-2,-1.176999956E-1,1.416170505E-1
3.841297338E0,-8.089999855E-2,9.549999982E-2,-1.136000007E-1,1.690266840E-1
3.851223900E0,-2.029999904E-2,1.068999991E-1,-9.969999641E-2,1.475797718E-1
3.861148900E0,5.920000002E-2,1.381999999E-1,-3.769999743E-2,1.550005477E-1
3.871075463E0,1.189999953E-1,1.497000009E-1,-1.321000010E-1,2.324252555E-1
3.881002025E0,8.089999855E-2,1.216999963E-1,-1.076999977E-1,1.815350885E-1
3.890928588E0,3.249999881E-2,1.231999993E-1,3.419999778E-2,1.319247119E-1
3.900855150E0,9.200000018E-2,1.244999990E-1,1.979999989E-2,1.560650178E-1
3.910781713E0,1.409999933E-2,1.352999955E-1,3.570000082E-2,1.406392151E-1
3.920708275E0,3.399999812E-2,1.656000018E-1,2.290000021E-2,1.705982722E-1
3.930633275E0,4.349999875E-2,1.665000021E-1,5.939999968E-2,1.820518074E-1
3.940559838E0,7.270000130E-2,1.473999918E-1,7.739999890E-2,1.816667487E-1
3.950486400E0,1.116999984E-1,2.065999955E-1,5.639999732E-2,2.415396603E-1
3.960412963E0,1.116999984E-1,1.675999910E-1,5.590000004E-2,2.090250143E-1
3.970339525E0,7.299999893E-2,1.479000002E-1,4.600000009E-2,1.712291153E-1
3.980266088E0,9.399999678E-2,1.181999967E-1,5.639999732E-2,1.612085553E-1
3.990192650E0,1.250000000E-1,1.274999976E-1,-4.030000046E-2,1.830446378E-1
4.000117650E0,-1.040000003E-2,7.789999992E-2,-7.800000161E-2,1.107274593E-1
4.010044213E0,-9.719999880E-2,9.690000117E-2,-7.499999832E-3,1.374543560E-1
4.019970775E0,-5.779999867E-2,8.639999479E-2,-7.389999926E-2,1.275421845E-1
4.029897338E0,9.999999747E-5,7.580000162E-2,-6.119999662E-2,9.742222453E-2
4.039823900E0,2.829999849E-2,1.437999904E-1,-5.889999866E-2,1.579510589E-1
4.049748900E0,3.669999912E-2,1.629000008E-1,-4.679999873E-2,1.734172427E-1
4.059675463E0,5.460000038E-2,1.622999907E-1,-5.439999700E-2,1.796713853E-1
4.069602025E0,4.339999706E-2,1.225999966E-1,-2.279999852E-2,1.320384749E-1
4.079528588E0,6.159999967E-2,1.318999976E-1,1.829999872E-2,1.467210253E-1
4.089455150E0,5.999999866E-2,1.802999973E-1,-7.719999552E-2,2.051046762E-1
4.099381713E0,1.174999997E-1,1.603000015E-1,-2.639999986E-2,2.004976319E-1
4.109308275E0,1.265999973E-1,1.304000020E-1,-5.389999971E-2,1.895703822E-1
4.119233275E0,1.263999939E-1,1.397999972E-1,-6.239999831E-2,1.985315025E-1
4.129159838E0,1.176999956E-1,1.296999902E-1,-2.269999869E-2,1.766087947E-1
4.139086400E0,1.294000000E-1,1.296000034E-1,-6.179999933E-2,1.932867320E-1
4.149012963E0,9.279999882E-2,1.392000020E-1,-2.269999869E-2,1.688305964E-1
4.158939525E0,2.730000019E-2,1.292999983E-1,-2.300000004E-2,1.341371670E-1
4.168872338E0,-5.819999799E-2,1.290999949E-1,-1.310000010E-2,1.422169415E-1
4.178792650E0,-5.629999936E-2,7.009999454E-2,-1.299999934E-2,9.084436771E-2
4.188717650E0,-2.549999952E-2,1.088999957E-1,1.719999872E-2,1.131605010E-1
4.198644213E0,1.449999958E-2,8.889999986E-2,-1.199999941E-3,9.008273954E-2
4.208570775E0,1.480000000E-2,1.472000033E-1,-1.909999922E-2,1.491700068E-1
4.218497338E0,5.439999700E-2,1.664000005E-1,-1.750000007E-2,1.759391083E-1
4.228423900E0,3.519999981E-2,1.460999995E-1,-6.449999660E-2,1.635374557E-1
4.238350463E0,1.141999960E-1,1.650999933E-1,-2.339999937E-2,2.021069194E-1
4.248277025E0,7.599999756E-2,1.350999922E-1,-5.089999735E-2,1.631527421E-1
4.258202025E0,3.830000013E-2,1.149000004E-1,-6.889999658E-2,1.393417010E-1
4.268128588E0,2.979999967E-2,7.530000061E-2,-9.739999473E-2,1.266684217E-1
4.278055150E0,-8.299999870E-3,1.044999957E-1,-1.362999976E-1,1.719500754E-1
4.287981713E0,-3.700000048E-2,1.240999997E-1,-9.699999541E-2,1.617986683E-1
4.297908275E0,2.159999870E-2,1.340000033E-1,-4.829999804E-2,1.440675211E-1
4.307834838E0,8.029999584E-2,1.341999918E-1,-6.839999557E-2,1.706935457E-1
4.317759838E0,5.079999939E-2,1.343999952E-1,-2.009999938E-2,1.450793184E-1
4.327686400E0,5.069999769E-2,1.444000006E-1,-1.099999994E-3,1.530459406E-1
4.337612963E0,5.049999803E-2,1.738999933E-1,8.299999870E-3,1.812742328E-1
4.347539525E0,1.093999967E-1,1.445000023E-1,8.299999870E-3,1.814318052E-1
4.357466088E0,1.193999946E-1,1.345999986E-1,-1.399999950E-3,1.799318714E-1
4.367391088E0,1.004000008E-1,1.736999899E-1,-1.099999994E-3,2.006316442E-1
4.377319213E0,9.189999849E-2,1.439999938E-1,1.929999888E-2,1.719130533E-1
4.387244213E0,9.329999983E-2,1.140999943E-1,-1.850000024E-2,1.485461163E-1
4.397170775E0,1.146999970E-1,1.331999898E-1,-5.649999902E-2,1.846363358E-1
4.407097338E0,-1.019999944E-2,1.423999965E-1,-4.529999942E-2,1.497794677E-1
4.417023900E0,1.699999906E-3,1.124999970E-1,-5.399999768E-2,1.248003969E-1
4.426950463E0,1.359999925E-2,1.413999945E-1,-3.309999779E-2,1.458579044E-1
4.436875463E0,-1.420000009E-2,1.507999897E-1,-6.140000001E-2,1.634387864E-1
4.446802025E0,-3.199999919E-3,1.210999936E-1,-8.999999613E-2,1.509153662E-1
4.456728588E0,4.629999772E-2,1.208999977E-1,-7.999999821E-2,1.521857383E-1
4.466655150E0,1.058999971E-1,1.404999942E-1,-5.049999803E-2,1.830445507E-1
4.476581713E0,8.699999750E-2,1.502999961E-1,-9.979999810E-2,2.002975987E-1
4.486506713E0,7.880000025E-2,9.169999510E-2,-1.010999978E-1,1.576056429E-1
4.496433275E0,4.120000079E-2,1.115999967E-1,-6.319999695E-2,1.347079765E-1
4.506359838E0,3.339999914E-2,1.022999957E-1,-5.549999699E-2,1.210830241E-1
4.516286400E0,-3.999999724E-3,1.124999970E-1,-3.769999743E-2,1.187162126E-1
4.526212963E0,-1.269999985E-2,1.523000002E-1,-2.989999950E-2,1.557260095E-1
4.536139525E0,-2.099999925E-3,1.331000030E-1,-3.159999847E-2,1.368158642E-1
4.546066088E0,3.709999844E-2,1.238999963E-1,5.599999800E-3,1.294564752E-1
4.555991088E0,1.056999937E-1,1.242999956E-1,-5.480000004E-2,1.721221008E-1
4.565917650E0,1.059999987E-1,1.737999916E-1,-3.659999743E-2,2.068380928E-1
4.575844213E0,7.710000128E-2,1.445999891E-1,-8.200000040E-3,1.640756138E-1
4.585770775E0,1.078999937E-1,1.154999956E-1,-9.499999695E-3,1.583442693E-1
4.595697338E0,5.069999769E-2,1.059999987E-1,-1.109999977E-2,1.180241479E-1
4.605623900E0,3.289999813E-2,1.259000003E-1,-7.109999657E-2,1.482849604E-1
4.615548900E0,5.449999869E-2,1.457999945E-1,-4.309999943E-2,1.615100560E-1
4.625475463E0,2.719999850E-2,1.264999956E-1,-6.449999660E-2,1.445764101E-1
4.635402025E0,-3.900000080E-2,1.366999894E-1,-4.649999738E-2,1.495664967E-1
4.645328588E0,-7.649999857E-2,1.369999945E-1,-1.860000007E-2,1.580101525E-1
4.655255150E0,-4.669999704E-2,1.274999976E-1,-1.970000006E-2,1.372050623E-1
4.665181713E0,5.059999973E-2,1.375999898E-1,-9.999999311E-4,1.466121317E-1
4.675106713E0,5.989999697E-2,1.083000004E-1,2.799999900E-2,1.268893206E-1
4.685033275E0,2.969999984E-2,1.573999971E-1,8.599999361E-3,1.604082575E-1
4.694959838E0,3.879999742E-2,8.869999647E-2,-4.010000080E-2,1.047909311E-1
4.704886400E0,7.729999721E-2,1.474999934E-1,-4.969999939E-2,1.737861547E-1
4.714812963E0,9.640000015E-2,1.474999934E-1,-4.939999804E-2,1.830015516E-1
4.724739525E0,1.158000007E-1,1.474999934E-1,-2.979999967E-2,1.898787198E-1
4.734666088E0,8.659999818E-2,1.473999918E-1,-4.939999804E-2,1.779513334E-1
4.744591088E0,7.769999653E-2,1.571999937E-1,-1.999999955E-2,1.764911541E-1
4.754517650E0,1.960000023E-2,1.372999996E-1,7.869999856E-2,1.594651676E-1
4.764444213E0,2.009999938E-2,1.368999928E-1,1.599999960E-3,1.383769418E-1
4.774370775E0,5.999999703E-4,1.361999959E-1,1.370000001E-2,1.368886002E-1
4.784297338E0,-2.899999917E-2,6.669999659E-2,-2.699999837E-3,7.278172501E-2
4.794223900E0,3.849999979E-2,1.049999967E-1,-9.399999864E-3,1.122301621E-1
4.804150463E0,1.158999950E-1,1.140000001E-1,-4.549999908E-2,1.688166424E-1
4.814075463E0,1.251000017E-1,1.229999959E-1,-2.290000021E-2,1.769277238E-1
4.824002025E0,6.599999964E-2,1.318999976E-1,-5.909999833E-2,1.588912179E-1
4.833928588E0,3.700000048E-2,1.211999953E-1,-4.629999772E-2,1.349152648E-1
4.843855150E0,5.709999800E-2,1.203999966E-1,-6.319999695E-2,1.474815533E-1
4.853781713E0,7.689999789E-2,1.684999913E-1,-6.009999663E-2,1.947251045E-1
4.863708275E0,7.689999789E-2,1.577999890E-1,-1.158000007E-1,2.102952362E-1
4.873633275E0,4.789999872E-2,1.568999887E-1,-1.031999961E-1,1.938098437E-1
4.883559838E0,2.840000018E-2,1.266999990E-1,-1.397999972E-1,1.907969837E-1
4.893486400E0,4.820000008E-2,1.262999922E-1,-5.009999871E-2,1.441698232E-1
4.903412963E0,5.799999833E-2,1.158999950E-1,-1.860000007E-2,1.309303962E-1
4.913339525E0,3.839999810E-2,1.447999924E-1,-3.669999912E-2,1.542351698E-1
4.923266088E0,1.068999991E-1,1.639999896E-1,-4.479999840E-2,2.008249144E-1
4.933192650E0,1.166999936E-1,1.535999924E-1,-6.250000000E-2,2.027759753E-1
4.943117650E0,8.739999682E-2,1.237000003E-1,-6.069999933E-2,1.631715032E-1
4.953044213E0,2.909999900E-2,1.427000016E-1,-8.819999546E-2,1.702625608E-1
4.962970775E0,4.910000041E-2,1.518999934E-1,-8.639999479E-2,1.815196329E-1
4.972897338E0,7.859999686E-2,1.612999886E-1,-1.239999980E-1,2.181092509E-1
4.982823900E0,5.939999968E-2,1.314000040E-1,-5.389999971E-2,1.539465199E-1
4.992750463E0,-3.830000013E-2,1.114000008E-1,-5.269999802E-2,1.290509201E-1
5.002677025E0,-5.819999799E-2,1.404999942E-1,-5.150000006E-2,1.605606992E-1
5.012602025E0,-6.999999750E-4,1.499999911E-1,-4.989999905E-2,1.580838297E-1
5.022528588E0,8.559999615E-2,1.692000031E-1,-5.790000036E-2,1.982634874E-1
5.032455150E0,1.914999932E-1,1.687999964E-1,-9.549999982E-2,2.725544645E-1
5.042381713E0,2.096999884E-1,1.096000001E-1,-5.469999835E-2,2.428545552E-1
5.052308275E0,9.239999950E-2,8.969999850E-2,-5.359999835E-2,1.394876678E-1
5.062234838E0,2.510000020E-2,9.899999946E-2,-6.209999695E-2,1.195299943E-1
5.072161400E0,1.640000008E-2,1.377999932E-1,-1.159999985E-2,1.392564473E-1
5.082086400E0,5.609999970E-2,1.666999906E-1,-7.880000025E-2,1.927317744E-1
5.092012963E0,1.739999950E-1,1.564999968E-1,-9.699999541E-2,2.533322845E-1
5.101939525E0,1.454000026E-1,1.365000010E-1,-4.699999839E-2,2.048960977E-1
5.111866088E0,9.599999525E-3,1.166999936E-1,-1.052000001E-1,1.574105731E-1
5.121792650E0,1.119999960E-2,8.720000088E-2,-1.151999980E-1,1.449148705E-1
5.131719213E0,4.179999977E-2,1.459999979E-1,-3.709999844E-2,1.563318561E-1
5.141645775E0,9.200000018E-2,1.460999995E-1,-5.719999969E-2,1.818819668E-1
5.151570775E0,1.615999937E-1,1.462000012E-1,-4.809999838E-2,2.231649797E-1
5.161497338E0,1.635999978E-1,1.562999934E-1,-1.474999934E-1,2.700942341E-1
5.171423900E0,7.849999517E-2,1.466999948E-1,2.749999985E-2,1.686398165E-1
5.181350463E0,-3.579999879E-2,1.270000041E-1,-9.070000052E-2,1.601159924E-1
5.191277025E0,-3.339999914E-2,1.664000005E-1,-3.499999875E-3,1.697550297E-1
5.201203588E0,5.629999936E-2,1.172999963E-1,-5.260000005E-2,1.403415087E-1
5.211128588E0,8.679999411E-2,1.269000024E-1,-9.139999747E-2,1.788625425E-1
5.221055150E0,1.468999982E-1,1.561999917E-1,-9.119999409E-2,2.330139176E-1
5.230981713E0,1.193000004E-1,1.755999923E-1,-4.179999977E-2,2.163679444E-1
5.240908275E0,5.289999768E-2,1.559000015E-1,-1.203999966E-1,2.039592592E-1
5.250834838E0,2.659999952E-2,1.262999922E-1,-8.139999956E-2,1.525949145E-1
5.260761400E0,-4.930000007E-2,9.679999948E-2,-8.150000125E-2,1.358049340E-1
5.270686400E0,-2.779999934E-2,1.162999943E-1,-1.310000010E-2,1.202918893E-1
5.280612963E0,-7.299999706E-3,1.261000037E-1,-8.179999888E-2,1.504850184E-1
5.290539525E0,5.150000006E-2,1.261000037E-1,-3.399999812E-3,1.362535172E-1
5.300466088E0,7.129999995E-2,1.554999948E-1,-3.399999812E-3,1.711008427E-1
5.310392650E0,6.169999763E-2,1.260000020E-1,-5.229999870E-2,1.497270185E-1
5.320319213E0,9.109999985E-2,1.162000000E-1,-2.269999869E-2,1.493885535E-1
5.330245775E0,6.209999695E-2,1.454000026E-1,-3.189999983E-2,1.612922204E-1
5.340170775E0,7.299999893E-2,1.648000032E-1,-3.139999881E-2,1.829590140E-1
5.350097338E0,5.439999700E-2,1.645999998E-1,-3.089999966E-2,1.760889820E-1
5.360023900E0,6.539999694E-2,1.252000034E-1,-4.030000046E-2,1.468887010E-1
5.369950463E0,5.659999698E-2,1.248999983E-1,-1.999999955E-2,1.385769433E-1
5.379877025E0,7.710000128E-2,1.639999896E-1,-2.939999849E-2,1.835885800E-1
5.389803588E0,9.789999574E-2,1.442999989E-1,-5.900000036E-2,1.840866613E-1
5.399730150E0,2.119999938E-2,6.579999626E-2,-6.889999658E-2,9.760271005E-2
5.409655150E0,-5.509999767E-2,8.540000021E-2,-7.909999788E-2,1.287865655E-1
5.419581713E0,-6.359999627E-2,9.519999474E-2,-5.959999934E-2,1.290742362E-1
5.429508275E0,3.409999982E-2,1.245999932E-1,-7.919999957E-2,1.515275824E-1
5.439434838E0,8.249999583E-2,1.834999919E-1,-9.899999946E-2,2.242308994E-1
5.449361400E0,1.507000029E-1,1.739999950E-1,-7.029999793E-2,2.406835658E-1
5.459287963E0,1.018999964E-1,1.056999937E-1,-8.150000125E-2,1.679236378E-1
5.469214525E0,2.379999869E-2,1.354999989E-1,-8.280000091E-2,1.605693925E-1
5.479139525E0,4.369999841E-2,1.750999987E-1,-6.480000168E-2,1.917517656E-1
5.489066088E0,7.279999554E-2,1.363999993E-1,-2.730000019E-2,1.570034686E-1
5.498992650E0,2.349999920E-2,1.564999968E-1,-6.799999624E-2,1.722454599E-1
5.508919213E0,5.229999870E-2,1.469999999E-1,-7.889999449E-2,1.748413537E-1
5.518845775E0,7.119999826E-2,1.375999898E-1,-5.049999803E-2,1.629522836E-1
5.528772338E0,3.130000085E-2,1.279999912E-1,-1.200000010E-2,1.323166195E-1
5.538697338E0,4.019999877E-2,1.086999997E-1,-3.099999856E-3,1.159367925E-1
5.548623900E0,5.829999968E-2,1.972000003E-1,-5.260000005E-2,2.122580742E-1
5.558550463E0,1.058999971E-1,1.385999918E-1,-2.369999886E-2,1.760297050E-1
5.568477025E0,1.149000004E-1,8.980000019E-2,-3.399999812E-2,1.497399412E-1
5.578403588E0,1.147999987E-1,5.079999939E-2,-6.419999897E-2,1.410011330E-1
5.588330150E0,-1.139999926E-2,8.039999753E-2,-7.509999722E-2,1.106079978E-1
5.598255150E0,-5.929999799E-2,1.199999973E-1,-1.769999973E-2,1.350176992E-1
5.608181713E0,-4.939999804E-2,8.100000024E-2,1.069999952E-2,9.547695971E-2
5.618108275E0,-2.070000023E-2,8.129999787E-2,-1.939999871E-2,8.610772098E-2
5.628034838E0,5.639999732E-2,1.404999942E-1,-1.059999969E-2,1.517681391E-1
5.637961400E0,1.140000001E-1,1.309999973E-1,-6.039999798E-2,1.838617933E-1
5.647887963E0,1.028999984E-1,1.607999951E-1,-7.129999995E-2,2.037860105E-1
5.657814525E0,1.215000004E-1,1.415999979E-1,-4.309999943E-2,1.914952204E-1
5.667739525E0,1.010999978E-1,1.323999912E-1,-4.479999840E-2,1.725050929E-1
5.677666088E0,5.150000006E-2,8.399999887E-2,-3.709999844E-2,1.052837105E-1
5.687592650E0,5.130000040E-2,9.439999610E-2,-9.799999744E-2,1.454202489E-1
5.697519213E0,4.129999876E-2,7.569999993E-2,-6.189999729E-2,1.061498448E-1
5.707445775E0,3.119999915E-2,9.619999677E-2,-7.459999621E-2,1.256703575E-1
5.717370775E0,6.009999663E-2,1.361999959E-1,-1.840000041E-2,1.500033616E-1
5.727297338E0,2.019999921E-2,1.272999942E-1,-1.599999960E-3,1.289026319E-1
5.737223900E0,1.889999956E-2,1.280999929E-1,-5.309999734E-2,1.399515197E-1
5.747150463E0,6.639999896E-2,1.581999958E-1,-2.559999935E-2,1.734691860E-1
5.757077025E0,8.399999887E-2,1.684999913E-1,-7.400000002E-3,1.884224161E-1
5.767003588E0,1.313000023E-1,2.081999928E-1,-3.799999878E-2,2.490600882E-1
5.776928588E0,1.692000031E-1,1.301999986E-1,-2.929999866E-2,2.154974956E-1
5.786855150E0,5.139999837E-2,1.304000020E-1,-1.049999986E-2,1.405573561E-1
5.796781713E0,-1.699999906E-2,1.305000037E-1,8.599999361E-3,1.318833231E-1
5.806708275E0,-3.689999878E-2,1.403999925E-1,-1.199999941E-3,1.451730271E-1
5.816634838E0,7.959999889E-2,1.305000037E-1,-6.999999750E-4,1.528623590E-1
5.826561400E0,1.666999906E-1,1.597999930E-1,-2.950000018E-2,2.327985710E-1
5.836487963E0,1.955999881E-1,1.300999969E-1,-3.839999810E-2,2.380334523E-1
5.846412963E0,3.940000013E-2,1.005999967E-1,-3.810000047E-2,1.145614656E-1
5.856339525E0,-7.679999620E-2,1.004000008E-1,-5.729999766E-2,1.387864882E-1
5.866266088E0,-6.689999998E-2,1.296000034E-1,-3.709999844E-2,1.504931253E-1
5.876192650E0,4.959999770E-2,1.392000020E-1,-1.048000008E-1,1.811624698E-1
5.886119213E0,1.557999998E-1,1.586000025E-1,-7.419999689E-2,2.343784126E-1
5.896045775E0,2.038999945E-1,1.878999919E-1,-7.349999994E-2,2.868516423E-1
5.905970775E0,3.749999776E-2,9.950000048E-2,-1.319999993E-1,1.695007367E-1
5.915897338E0,-7.000000030E-2,7.000000030E-2,-1.414999962E-1,1.726911955E-1
5.925823900E0,-3.179999813E-2,1.287999898E-1,-6.289999932E-2,1.468233196E-1
